age,overall,pace,shooting,passing,dribbling,defending,physicality,height_cm,weight_kg,international_reputation,weak_foot,skill_moves,wage_eur,release_clause_eur,value_eur,player_positions
26,78,35,62,36,33,92,45,183,89,5,1,4,104889,8898512,17177784,Goalkeeper
37,70,30,61,78,81,37,78,189,85,2,2,5,58361,7980198,11906623,Goalkeeper
37,75,37,22,71,94,19,61,160,82,2,3,5,102226,4874666,15638936,Midfielder
26,63,80,20,23,65,36,73,186,98,3,5,2,47840,5765095,11311644,Goalkeeper
37,58,54,74,96,86,22,48,168,88,3,1,2,77192,5250327,13038599,Midfielder
28,61,76,34,22,72,75,32,166,81,5,2,5,84133,3730225,15507661,Defender
33,91,84,66,56,71,93,89,164,94,3,1,4,125335,5519435,18830169,Defender
17,55,93,65,43,26,69,64,189,77,5,2,3,73627,4649874,13976038,Goalkeeper
36,69,39,77,91,73,52,58,186,94,4,3,5,88733,8497919,15681718,Goalkeeper
30,73,85,90,54,30,78,74,169,92,4,2,2,82233,11426011,14361223,Defender
35,76,41,58,21,44,72,56,184,66,2,3,4,83720,5555607,13600429,Goalkeeper
33,87,62,22,52,78,79,98,177,93,4,2,4,123657,6666019,18844085,Defender
30,57,46,49,95,85,74,64,166,69,3,5,2,44327,3875890,10502774,Defender
34,50,90,54,96,46,76,48,190,83,1,2,1,45519,2221120,8955156,Goalkeeper
27,73,39,76,29,77,63,46,191,84,2,2,4,74850,4685826,13137067,Goalkeeper
28,56,60,48,81,30,45,64,170,86,5,4,5,55667,8260746,13747484,Defender
37,68,89,69,62,74,80,59,169,65,4,4,1,63603,6167332,13928489,Defender
26,71,46,81,88,38,24,77,181,67,2,2,3,71050,8815114,12838130,Midfielder
20,84,79,71,78,58,84,86,190,80,2,4,5,102740,5693564,16653607,Goalkeeper
16,79,66,33,28,89,27,46,173,78,2,3,2,87306,8067790,14286383,Defender
18,78,91,54,96,30,13,44,162,93,4,4,1,103037,9403515,17161606,Midfielder
37,71,58,47,79,33,20,43,183,98,5,2,5,100024,12755074,16627617,Goalkeeper
34,60,61,77,82,79,15,43,173,82,2,1,4,48632,1584847,11175649,Midfielder
22,69,40,49,71,55,60,74,175,72,2,1,2,71436,9519387,12572008,Defender
27,78,35,26,42,60,67,67,187,98,2,2,1,83056,3284980,13131488,Goalkeeper
30,90,64,58,49,21,69,92,194,87,4,2,4,92124,12896582,16706311,Goalkeeper
20,91,62,88,62,76,27,40,199,65,3,1,2,111547,5258408,18055126,Goalkeeper
30,83,47,54,87,79,88,77,161,71,5,5,2,100025,9389207,18080495,Defender
23,50,66,71,40,39,76,55,193,62,2,4,1,28576,1198103,8044615,Goalkeeper
25,80,42,33,62,41,26,96,177,79,2,5,1,99839,8352826,14412455,Defender
31,79,93,82,92,23,43,54,166,67,2,3,1,82923,5465741,13966772,Midfielder
23,67,30,55,26,75,39,90,197,85,4,1,5,89361,7185645,15954166,Goalkeeper
16,66,92,43,35,77,28,55,166,97,3,1,2,88569,8449838,14568042,Attacker
27,87,63,59,42,84,18,63,163,87,2,5,3,80974,6893530,15007478,Attacker
20,63,39,48,77,77,49,38,175,94,2,3,4,76993,2523795,12158284,Defender
18,72,36,72,50,49,53,69,165,97,4,5,1,91973,12288915,16551983,Defender
16,74,85,41,88,95,68,36,179,61,5,3,2,72043,2982186,15847350,Midfielder
19,64,66,91,25,38,34,59,190,66,5,2,4,57258,8455591,14199986,Goalkeeper
23,71,58,34,84,81,80,95,178,84,3,2,3,51762,6840774,12239001,Defender
18,52,41,88,78,87,62,59,181,91,5,1,4,31162,3034089,12086387,Attacker
25,68,46,83,47,98,57,97,180,71,2,2,3,52447,3116568,11663777,Defender
17,93,77,23,37,63,80,87,177,70,4,5,1,118431,4778636,19212729,Defender
26,83,55,94,96,80,93,84,191,69,2,3,5,117481,12995773,17123876,Goalkeeper
25,84,41,37,29,40,62,43,193,94,2,1,3,89975,4874946,14961071,Goalkeeper
36,50,50,61,26,29,58,66,186,63,3,2,1,61694,7279055,11184165,Goalkeeper
29,70,71,49,56,49,52,73,197,61,5,1,4,88593,11508318,15900291,Goalkeeper
22,78,90,34,64,43,28,35,189,87,5,1,4,65884,9795357,16309517,Goalkeeper
17,55,87,89,35,67,75,55,192,73,5,3,4,76406,6915191,14733114,Goalkeeper
24,86,83,74,33,74,43,43,186,88,2,5,5,112348,16510733,17217214,Goalkeeper
31,50,63,72,30,71,90,37,182,61,4,5,2,27170,1301941,9818014,Defender
28,50,36,35,53,57,82,53,178,93,4,4,3,41505,5410161,10884776,Defender
24,76,64,92,79,86,63,68,190,92,2,5,2,64400,4712549,13137788,Goalkeeper
35,70,44,53,32,27,10,78,163,79,1,2,4,87685,6469177,13273156,Defender
19,65,94,46,58,48,64,92,178,89,2,4,5,64879,4037919,12321853,Defender
37,93,54,32,63,29,24,55,197,85,5,4,1,99315,5046121,18674778,Goalkeeper
25,89,88,46,47,88,94,39,199,79,2,4,5,106391,8837468,16696084,Goalkeeper
37,75,35,92,59,94,24,87,181,60,1,4,2,97324,14450123,14479963,Attacker
27,65,81,88,35,87,32,43,168,60,2,5,4,90280,6282480,14311884,Attacker
32,77,50,50,69,68,75,68,190,84,5,4,3,71415,6093828,15611767,Goalkeeper
29,50,61,22,47,77,55,60,169,92,3,2,5,31801,1826030,9780127,Defender
29,85,82,49,87,54,18,79,169,82,4,2,2,121516,8561339,18710786,Midfielder
17,59,88,40,79,69,75,45,189,70,1,1,2,60457,2213750,10894209,Goalkeeper
36,92,98,25,31,59,75,80,169,74,3,2,1,87932,12725883,16253002,Defender
35,66,91,51,35,31,27,44,195,73,4,1,3,59537,5428361,13268381,Goalkeeper
26,72,33,61,72,35,26,67,177,60,3,2,2,95033,11209535,14648849,Defender
31,56,47,81,73,97,81,50,178,92,2,4,3,61569,5639396,11181520,Defender
34,93,85,51,68,67,43,45,182,65,2,3,4,132877,16267284,18645657,Midfielder
21,56,53,58,55,20,78,96,163,82,4,4,5,60518,5694190,12458376,Defender
34,93,95,83,81,84,73,94,171,85,4,5,2,116454,13297342,19098225,Defender
20,64,42,49,45,41,53,42,183,62,2,1,4,66571,7467676,12287935,Goalkeeper
19,83,91,82,75,34,38,93,172,65,2,3,1,116497,10953928,16819334,Defender
30,94,83,50,41,86,71,90,163,99,4,2,3,94557,5453144,17838140,Defender
19,53,44,59,92,33,25,61,186,84,4,4,4,61667,3417692,12994131,Goalkeeper
35,63,98,52,88,92,87,41,197,76,4,1,3,64262,8670011,14104036,Goalkeeper
25,63,32,82,68,38,61,70,198,87,5,1,3,54648,2430873,13420367,Goalkeeper
37,65,66,44,21,59,11,95,167,91,5,2,2,84454,8201244,15534335,Defender
18,56,66,55,72,23,70,37,185,88,2,1,3,35826,3235238,9423122,Goalkeeper
20,81,32,43,26,52,13,88,193,82,5,2,4,78569,9884609,16637896,Goalkeeper
21,68,92,77,96,62,61,54,168,75,1,2,1,96051,4442081,13755714,Midfielder
36,51,64,58,39,56,50,34,169,91,2,4,2,64990,7309801,10706878,Defender
37,59,81,65,49,85,61,74,160,85,1,1,5,41755,4288327,9677310,Defender
23,66,57,96,94,46,40,31,167,92,3,5,1,76596,8742941,13701291,Midfielder
22,86,47,29,86,64,35,71,169,78,1,5,4,96839,10124234,15056423,Defender
36,61,65,51,78,69,36,67,184,76,3,4,2,44529,4341830,10555891,Goalkeeper
25,55,62,55,85,82,60,32,190,97,1,4,3,76495,10797436,11859009,Goalkeeper
21,71,93,47,22,25,57,75,198,73,3,2,1,78840,5663779,14183892,Goalkeeper
29,81,55,35,75,86,20,51,162,77,3,5,2,113677,5929678,16920446,Midfielder
19,90,77,35,98,86,17,62,198,80,2,1,5,107791,13522244,17627249,Goalkeeper
28,69,69,37,36,78,21,61,197,98,4,5,5,69157,3150998,14326541,Goalkeeper
35,50,46,27,71,32,54,46,194,98,4,4,5,40659,4536191,10014802,Goalkeeper
32,55,69,94,26,40,43,85,167,87,2,4,2,52908,5076375,10407471,Attacker
22,68,36,89,24,83,86,32,160,79,3,2,1,72269,2179199,13048277,Defender
19,67,86,20,73,56,81,78,164,65,4,1,3,90154,5299564,15201174,Defender
29,55,37,81,80,67,56,84,186,85,4,4,1,65549,5867190,12411664,Goalkeeper
18,94,85,95,35,75,30,60,185,65,1,1,3,103799,7220859,16473661,Goalkeeper
20,82,60,57,86,63,50,50,185,98,5,5,1,89185,7244231,17424573,Goalkeeper
31,72,88,64,78,32,84,45,170,85,2,2,1,101795,10398604,14928499,Defender
35,72,87,77,66,23,31,46,193,76,5,5,2,59411,6992619,14123938,Goalkeeper
19,75,41,20,67,92,30,30,161,99,3,4,5,91793,4419364,15497108,Midfielder
17,62,77,51,83,52,37,94,180,61,1,4,5,46576,2978512,10871982,Defender
33,56,60,27,69,56,76,95,185,80,4,1,5,43041,4578652,11808440,Goalkeeper
34,64,92,59,60,72,80,66,171,66,1,4,5,89787,9033728,13118575,Defender
34,93,68,75,91,43,23,53,168,79,2,1,1,129599,15347344,17955167,Midfielder
32,76,49,82,41,70,88,91,182,62,3,3,5,78850,8426004,14844680,Defender
29,75,77,93,73,60,82,50,164,95,1,4,1,62405,4344515,11934725,Attacker
34,82,83,93,24,48,61,66,168,78,1,5,3,92029,8274170,14253404,Attacker
37,64,58,55,36,78,52,64,169,89,1,5,4,88281,12021136,12767439,Defender
28,85,77,76,97,59,80,67,169,70,4,1,4,102813,5380283,17604798,Defender
27,94,85,93,60,70,85,82,173,72,3,3,3,111090,8355009,18340809,Defender
21,76,46,64,54,69,28,44,195,92,4,4,1,72474,9494634,14389987,Goalkeeper
36,54,38,98,59,55,36,71,169,97,1,2,5,59227,4365225,10136519,Attacker
19,51,63,21,41,98,27,33,196,61,4,2,2,53723,4269206,11946261,Goalkeeper
34,82,74,87,67,79,22,68,197,82,4,5,1,115598,7896122,18312962,Goalkeeper
31,65,38,69,72,37,10,52,181,79,2,4,1,91309,12595443,12783427,Midfielder
28,72,36,48,29,39,94,44,182,89,5,2,3,69306,7596003,15007109,Defender
19,87,45,29,37,24,43,41,175,74,5,1,3,121030,6663121,19580597,Defender
32,65,48,46,68,37,22,83,170,61,2,4,2,86789,10410870,13200534,Defender
16,63,35,34,90,59,60,67,194,89,2,5,5,78394,2714146,12903993,Goalkeeper
33,78,40,79,49,20,10,57,179,84,4,3,4,63914,4957746,14247873,Attacker
35,75,90,50,38,38,37,48,196,63,4,1,5,81371,11324594,15629997,Goalkeeper
32,84,71,40,74,45,41,98,164,60,3,1,5,76034,8574677,14765844,Defender
30,64,42,79,79,48,81,93,195,67,5,4,1,84844,10620049,15158888,Goalkeeper
26,52,41,77,91,78,64,33,172,73,4,3,2,76497,10844047,13170122,Midfielder
37,72,49,60,40,82,35,39,176,70,3,1,1,83952,10321578,13771450,Attacker
28,78,79,65,45,81,23,41,185,83,5,3,3,94428,3836616,17933961,Goalkeeper
16,83,65,64,47,67,77,98,179,83,3,5,4,78462,4525459,15592035,Defender
32,82,98,45,58,81,72,36,198,91,3,1,2,68876,6198792,14234037,Goalkeeper
21,90,66,70,52,37,91,73,192,84,2,2,2,82799,2621659,14431019,Goalkeeper
19,90,41,55,59,85,23,52,189,87,1,5,5,114693,12037225,16830188,Goalkeeper
35,72,69,71,48,46,36,31,175,75,1,5,1,79971,8706391,11942716,Attacker
31,56,83,70,39,25,50,66,166,98,1,1,5,53053,6025431,9659858,Defender
30,52,31,22,39,89,12,98,189,75,3,2,5,53795,5201275,11175888,Goalkeeper
30,81,79,33,93,78,68,49,161,95,4,3,2,99994,8428045,16751406,Midfielder
21,80,70,68,31,25,32,73,171,71,1,2,4,67088,8900281,13177583,Defender
30,67,74,96,44,50,27,80,199,71,4,5,3,66147,8075220,13639011,Goalkeeper
29,92,38,20,44,75,83,60,160,93,5,1,5,111244,11511863,19047168,Defender
26,56,91,76,23,73,85,70,162,97,1,2,4,33404,1186564,9080896,Defender
22,90,76,36,23,60,50,87,167,79,3,2,5,99029,11217161,17090409,Defender
24,50,34,69,28,37,17,34,185,74,2,5,4,43324,4201532,10047536,Goalkeeper
31,63,30,33,34,42,41,62,199,81,3,3,1,85987,9735337,13732779,Goalkeeper
20,81,73,78,45,55,90,72,170,75,4,2,3,96212,6481723,17544478,Defender
35,55,51,22,98,44,50,48,180,83,5,2,2,62075,7650014,13319425,Defender
25,88,67,59,90,26,54,61,164,62,3,4,1,80106,6420693,15615758,Defender
33,59,48,85,51,39,87,32,199,60,2,5,5,71042,9756639,11827448,Goalkeeper
18,56,60,53,95,24,18,30,185,97,2,4,5,32397,1376265,9917221,Goalkeeper
28,75,96,28,71,37,57,70,180,76,5,5,3,78065,6881110,15849598,Defender
26,83,71,40,51,52,33,77,168,80,1,5,3,117466,6424041,15813255,Defender
32,79,55,44,28,98,53,68,176,72,3,4,3,106530,8992877,16059828,Defender
37,85,42,63,97,54,67,34,196,61,3,3,5,94641,6856902,16212051,Goalkeeper
28,70,87,44,32,84,75,40,161,61,2,3,5,77992,9859132,13798350,Defender
21,66,47,28,75,82,27,51,199,84,4,5,2,61207,3064041,13953831,Goalkeeper
32,82,96,81,63,91,89,93,187,87,3,4,3,91151,9283375,16290862,Goalkeeper
28,59,32,45,49,90,38,41,186,85,2,2,4,74464,5866135,12657450,Goalkeeper
34,91,84,76,35,60,84,82,199,94,4,5,2,115316,10628562,18269002,Goalkeeper
36,61,87,56,31,69,11,84,160,87,1,5,4,64200,7429764,11183871,Attacker
34,65,92,35,93,49,87,82,170,92,1,1,1,81123,5909984,11795185,Defender
25,90,81,56,85,57,77,50,198,77,2,3,3,116389,8618180,17511618,Goalkeeper
18,81,53,95,37,54,48,48,177,73,2,4,2,84747,3323465,14437291,Attacker
29,64,38,43,32,85,82,98,186,68,1,2,2,67097,6456998,10958907,Goalkeeper
34,76,66,45,43,65,50,95,169,89,2,2,1,97036,7765646,14820992,Defender
20,77,82,39,31,27,80,88,195,62,5,5,1,70247,8954715,15614443,Goalkeeper
20,66,53,28,79,87,90,78,180,93,3,2,1,65100,5384531,12804036,Defender
35,51,50,48,79,56,84,88,187,92,5,2,2,32871,4815459,10727391,Goalkeeper
32,85,69,50,20,32,31,52,160,86,4,5,5,117751,5959880,18038791,Defender
36,56,91,38,62,92,91,32,173,68,2,3,4,63997,3970845,11574639,Defender
25,62,98,39,74,64,58,85,179,72,2,1,4,83656,6443990,12966473,Defender
20,64,43,46,59,48,37,87,168,89,4,3,1,74718,3769560,14065458,Defender
19,74,71,63,83,60,25,91,186,75,3,3,5,87706,12864544,15189704,Goalkeeper
21,72,79,54,53,75,77,47,163,85,1,1,5,90360,9660861,13838412,Defender
19,71,90,90,53,35,71,90,196,64,5,5,1,65675,2058509,15205869,Goalkeeper
22,75,33,41,67,31,45,66,177,86,3,3,3,86090,8559170,14611301,Defender
22,82,46,93,52,85,31,83,190,74,1,4,2,85669,10601529,14417483,Goalkeeper
33,60,86,34,87,81,20,94,198,87,1,4,3,45015,1627562,9947005,Goalkeeper
18,59,77,32,49,38,94,43,169,62,2,1,5,69680,6922762,11903869,Defender
16,74,73,23,98,49,89,34,168,60,4,4,1,95831,7179412,16003473,Defender
19,86,74,75,90,35,51,91,187,60,2,5,2,99922,9969939,16496180,Goalkeeper
21,92,62,42,90,32,64,30,187,65,4,2,4,103636,6250568,18635828,Goalkeeper
24,87,60,53,48,88,82,92,172,70,2,5,5,112813,12400629,17028958,Defender
37,90,76,36,42,42,44,96,177,75,5,1,2,125336,13857139,19851967,Defender
29,94,35,47,53,81,66,49,171,92,2,2,2,91867,8703540,15755180,Defender
27,73,63,33,34,50,43,72,167,83,5,4,3,72874,10264336,15631972,Defender
35,89,82,53,72,72,82,71,182,91,3,3,4,91174,12685725,16620777,Defender
19,82,43,94,36,36,86,98,164,69,3,4,3,77238,2757718,14417487,Defender
36,66,45,76,83,68,79,68,166,84,2,5,3,59382,3847197,12154204,Defender
27,73,72,96,80,68,13,91,174,69,3,5,3,74457,5488304,14793616,Attacker
25,86,41,74,76,86,55,77,162,72,1,1,3,123061,4507997,16529235,Defender
37,51,48,85,96,45,20,35,177,60,5,3,5,59588,5531940,13253491,Midfielder
22,81,70,56,56,32,70,71,197,94,4,3,4,110599,3644214,18141478,Goalkeeper
18,73,82,87,26,57,44,87,185,73,5,2,3,87698,9766773,17849034,Goalkeeper
29,58,58,95,27,41,78,72,197,80,2,2,5,73333,2223648,12261451,Goalkeeper
25,53,88,45,97,48,66,39,192,97,3,5,5,49560,1676733,11499014,Goalkeeper
31,66,93,80,87,64,20,68,180,60,3,1,2,88515,11511409,14780696,Midfielder
31,66,53,86,40,65,21,42,176,79,1,5,2,71374,4304788,11888187,Attacker
37,79,45,93,80,58,52,68,161,64,3,3,1,98277,3906262,15928114,Attacker
25,89,81,71,93,88,28,40,184,99,2,3,5,91044,7095603,15849430,Goalkeeper
28,60,35,37,94,97,86,45,178,91,2,5,1,51860,1872864,10867693,Defender
21,70,66,72,48,87,77,62,197,60,4,3,5,90666,10884382,16291270,Goalkeeper
27,70,33,82,44,58,87,89,184,99,5,2,3,62277,5561191,14189991,Goalkeeper
24,67,67,72,77,39,68,88,198,61,5,3,3,61589,5926826,14723655,Goalkeeper
28,78,70,46,33,96,11,80,163,90,5,2,1,84013,10111927,16288378,Attacker
19,73,43,50,97,87,17,44,162,85,4,4,3,58039,7204672,14672691,Midfielder
26,59,80,20,85,54,31,72,193,68,4,1,3,40556,1879811,11559841,Goalkeeper
35,94,94,25,73,27,86,56,169,89,4,1,2,101941,6486868,18209186,Defender
33,66,81,30,96,71,30,85,186,67,1,3,3,83830,4282030,12365310,Goalkeeper
26,67,59,53,86,59,94,89,185,64,4,1,2,58850,2147121,13842749,Goalkeeper
36,91,86,82,49,55,38,76,186,98,3,4,4,126209,11927013,19196512,Goalkeeper
19,69,59,72,37,25,84,37,160,63,1,3,5,85655,5137240,13207192,Defender
33,86,71,37,73,89,84,92,179,99,3,2,2,102504,4969159,16623744,Defender
16,94,40,40,40,92,92,36,184,95,5,4,2,127015,11586012,20839347,Goalkeeper
22,67,56,38,72,35,46,31,169,80,2,4,2,53993,5727674,11214879,Defender
21,66,53,23,35,65,87,46,160,92,5,1,5,57514,7054222,13975567,Defender
30,58,68,96,47,78,38,33,175,85,4,2,5,73341,2354188,13849872,Attacker
33,63,47,48,23,57,92,55,170,99,2,5,5,53703,5002657,11125286,Defender
26,78,74,44,74,37,46,98,163,98,5,4,3,85731,5319482,16551880,Defender
35,80,41,75,34,31,30,34,194,70,1,1,2,69448,10347119,12188850,Goalkeeper
30,53,78,96,83,73,21,34,172,80,4,4,5,37758,1843813,11411681,Attacker
31,67,60,82,84,66,57,98,180,81,5,2,4,74031,6110629,15383108,Defender
22,69,51,46,35,20,92,32,174,96,2,2,5,70322,10295362,12621610,Defender
36,92,73,79,39,34,56,67,169,66,3,3,1,90834,5047796,15758451,Defender
25,93,93,68,83,40,24,30,197,72,5,5,1,118039,14970616,19902834,Goalkeeper
27,58,54,84,52,20,76,37,170,79,1,5,2,82030,4853282,11219419,Defender
29,62,80,57,88,86,22,42,191,74,2,1,2,44790,1748226,10557874,Goalkeeper
20,64,36,71,88,31,68,79,192,97,5,5,2,47656,1674184,13004737,Goalkeeper
36,76,35,20,77,47,82,37,179,93,3,2,3,90774,13057717,14988318,Defender
33,64,53,59,58,58,22,59,195,95,4,5,1,78385,4354067,14178435,Goalkeeper
20,77,48,40,96,56,89,69,189,84,4,1,1,102538,6668517,16886788,Goalkeeper
18,86,38,34,55,79,87,62,169,88,4,4,2,107996,15770568,18231762,Defender
20,68,65,69,87,50,81,81,174,87,2,5,1,92596,10082495,14045505,Defender
32,75,69,67,40,77,28,62,188,73,3,5,1,82847,7338192,14618180,Goalkeeper
34,75,53,51,82,30,66,66,160,63,3,2,3,90107,7411354,14653071,Defender
34,74,77,68,25,48,41,98,180,97,5,2,4,90453,3240723,16834843,Defender
36,75,92,87,43,32,30,33,174,66,4,4,2,86281,11274629,15554101,Attacker
27,75,98,64,72,70,91,89,162,72,2,3,4,70861,8605666,13846424,Defender
24,77,82,51,95,73,23,60,192,76,4,5,4,90398,3695805,16593387,Goalkeeper
16,67,83,23,97,38,89,43,197,88,4,2,3,81905,5931139,15129687,Goalkeeper
33,81,71,84,69,77,33,89,178,76,5,3,1,84142,11464279,16633233,Attacker
36,52,74,90,31,55,58,97,163,95,5,5,2,57438,3352826,12806071,Defender
19,51,43,92,75,47,41,55,171,78,5,5,5,43251,4469906,13070517,Attacker
25,82,58,84,34,87,84,53,184,85,1,3,4,78034,6910090,13210464,Goalkeeper
22,91,35,37,59,22,20,85,193,68,1,2,4,89107,11425531,14505528,Goalkeeper
37,68,36,73,60,60,69,38,176,61,2,4,3,73618,2527042,12900950,Defender
16,66,66,66,88,54,77,64,165,79,2,5,4,52756,6749478,11702826,Defender
32,93,82,25,88,95,70,53,171,82,5,1,4,126190,5840868,20719459,Defender
17,82,47,85,25,95,14,60,174,77,3,1,4,94980,3021190,16526526,Attacker
26,61,67,28,86,69,45,95,176,85,2,1,3,74039,7512004,12675399,Defender
24,52,88,87,52,93,73,95,160,84,1,4,1,69389,4235291,10738934,Attacker
22,92,30,42,62,49,87,70,173,76,1,5,4,93655,10780934,14660375,Defender
37,75,97,62,40,91,41,65,161,98,4,2,2,68992,5959113,15363271,Attacker
32,84,73,70,84,96,80,63,163,69,5,2,4,75102,7710187,16948599,Defender
32,57,76,91,36,89,83,68,161,84,3,4,4,34863,3931317,10776361,Attacker
17,85,64,44,27,73,75,52,185,87,5,5,2,78089,11028614,16881701,Goalkeeper
21,56,89,54,83,90,19,73,199,85,1,3,3,43850,5646706,9890362,Goalkeeper
29,85,81,36,47,70,30,87,192,71,3,3,5,105440,9427753,17446727,Goalkeeper
21,65,37,37,32,47,49,88,198,78,2,5,2,73056,6031642,12272842,Goalkeeper
17,73,70,46,32,83,51,55,165,82,4,5,5,74688,8108213,15228554,Defender
16,50,32,34,57,40,81,51,189,73,1,2,1,32049,3782554,7475867,Goalkeeper
25,74,98,88,44,46,55,69,181,76,4,4,1,104411,5295561,17152020,Attacker
36,59,43,34,81,46,91,40,186,74,5,4,4,57852,1961352,13254357,Goalkeeper
20,65,55,61,42,96,82,38,178,80,3,2,4,86198,7288759,14776579,Defender
17,65,87,53,40,69,50,41,169,97,5,1,3,68954,2891542,15327973,Defender
37,57,69,67,73,48,13,55,165,89,4,3,5,59175,3711930,12759404,Midfielder
31,78,80,27,82,58,23,67,185,78,1,5,1,70537,7065603,12407663,Goalkeeper
17,88,34,29,49,76,23,32,162,91,4,3,1,118236,5695929,18648168,Defender
25,77,61,24,94,56,62,44,162,88,1,3,4,86045,2875552,13887459,Defender
17,55,30,67,87,83,93,76,165,81,4,4,4,64513,6228865,13067979,Defender
31,65,83,45,95,67,38,34,169,79,5,2,3,81054,6966372,15516744,Midfielder
31,69,40,42,92,41,32,83,197,97,4,1,4,72131,4815203,14362741,Goalkeeper
34,65,82,81,51,49,94,53,172,97,2,1,4,43635,3763706,10986636,Defender
22,56,37,32,94,47,40,40,197,95,5,2,3,62704,7024272,13776689,Goalkeeper
37,90,54,28,43,42,80,62,171,60,4,3,4,93726,4037724,16738162,Defender
27,63,69,39,26,23,86,86,186,78,4,2,4,77072,4676939,13956330,Goalkeeper
30,92,61,76,91,22,70,81,167,85,3,2,4,123179,15446061,18615684,Defender
23,75,57,43,20,80,32,93,164,66,5,5,5,64530,7125062,15150604,Defender
21,75,32,52,22,23,17,72,195,93,3,5,1,75530,4679115,14342775,Goalkeeper
25,63,91,39,47,84,85,73,197,95,5,3,2,69120,5376019,14291089,Goalkeeper
18,56,56,79,62,31,25,65,189,65,1,4,1,68645,3045775,10366036,Goalkeeper
34,82,74,67,65,32,35,41,196,96,5,1,5,95150,5744711,17480271,Goalkeeper
32,75,54,83,20,53,38,85,188,81,5,5,2,86844,11371198,16049629,Goalkeeper
22,94,90,49,57,78,15,32,181,68,4,3,1,119825,9927414,19617426,Midfielder
36,69,73,92,54,92,46,79,173,88,2,2,3,82188,8780566,13704855,Attacker
35,52,75,36,93,50,42,58,169,76,5,5,5,54018,2656009,12649791,Midfielder
19,53,43,33,95,90,55,45,170,72,3,2,3,76706,3988457,13581304,Midfielder
29,75,37,38,93,32,70,69,194,76,2,2,3,61044,8723830,12586226,Goalkeeper
35,60,77,90,73,73,50,56,182,69,5,5,1,42307,5541033,12791960,Attacker
37,51,43,78,43,21,27,71,167,84,2,3,2,53990,6740094,10017837,Defender
30,63,94,86,47,52,25,86,180,77,1,1,4,48811,3394845,10495909,Attacker
23,93,36,63,41,69,60,39,196,74,2,3,4,129666,12646418,18389081,Goalkeeper
36,79,78,51,35,26,46,67,187,86,1,4,5,68639,6114425,12676163,Goalkeeper
30,61,84,30,32,37,23,37,190,78,2,4,3,41165,5958538,10099861,Goalkeeper
37,75,42,21,81,70,77,47,187,74,2,1,5,85848,5044096,14347659,Goalkeeper
35,93,85,87,62,27,39,46,186,66,3,4,1,90443,12993761,16393441,Goalkeeper
29,82,85,36,97,74,69,87,199,99,3,2,3,106750,12257254,16876300,Goalkeeper
24,62,44,59,51,95,62,95,180,75,4,4,4,44624,3553988,13021454,Defender
23,63,86,65,86,62,45,73,168,83,2,5,1,58162,3603867,11691746,Midfielder
32,73,87,23,76,78,39,38,188,82,1,2,1,87374,10561979,13070389,Goalkeeper
17,83,64,57,84,49,73,77,174,70,2,3,5,81900,10544804,14766388,Defender
18,93,45,82,88,78,23,68,192,83,5,1,5,93728,6833079,18773166,Goalkeeper
23,75,37,48,68,28,32,35,196,64,1,5,2,69996,3543588,12104794,Goalkeeper
27,70,74,38,52,87,57,59,195,98,5,5,4,96788,8620844,16959706,Goalkeeper
16,77,69,48,38,58,37,47,187,89,4,1,4,60684,5232191,14510918,Goalkeeper
25,85,83,54,55,30,16,72,169,75,5,4,5,111333,13031339,19437585,Defender
35,89,43,89,89,21,51,62,182,79,4,1,4,89975,13206726,17261545,Defender
18,51,88,42,34,42,19,82,187,88,4,1,4,44456,4167921,11301513,Goalkeeper
21,91,82,65,43,82,77,85,193,76,4,4,1,102617,12088930,18113505,Goalkeeper
22,58,56,63,46,41,53,48,164,78,5,3,3,67059,4832912,13556557,Defender
35,72,76,67,68,80,22,98,177,85,4,1,3,83267,8488984,15339378,Attacker
33,64,35,71,94,45,94,55,165,74,4,4,2,46331,2031121,11988944,Defender
26,62,84,27,42,31,42,58,182,84,3,5,3,43021,5497743,11135018,Defender
34,72,73,74,52,51,41,53,187,74,2,1,4,66389,4734790,12500395,Goalkeeper
20,66,47,85,60,28,57,35,172,79,4,1,1,51108,2024130,12222554,Defender
34,51,45,96,75,88,14,83,184,89,1,3,3,31268,4654784,8119289,Goalkeeper
26,69,41,59,48,90,70,68,166,80,1,3,4,80673,11150185,13130072,Defender
27,69,49,50,50,52,12,33,161,94,3,5,4,91212,4897354,14559074,Attacker
25,52,74,67,84,43,33,87,175,65,5,3,5,34987,2574491,12555065,Midfielder
23,61,93,80,37,88,43,77,161,96,5,5,5,78214,11138152,15372033,Attacker
24,89,88,71,25,57,93,89,195,70,5,1,3,118206,14841880,19793766,Goalkeeper
19,51,51,57,71,30,51,55,161,82,4,4,5,39477,5478202,11354049,Defender
20,85,76,55,59,51,29,69,197,98,5,3,4,104101,10150469,18432007,Goalkeeper
